fnid,residential_density,landusemix,open_ratio,intersections_destiny,center,airport,railway,dock,coach,trans_count,sport_count,public_count,company_count,hospital_count,govern_count,life_count,edu_count,shopping_count,finance_count,attractions_count,food_service_count,cityBranch,cycleway,freeway,innerRoad,mainRoad,notBuiltRoad,sideWalks,subrbanRoad,urbunSecondary
19000,0.030652447,0.799430792,0.049656667,0.027777778,0.082342944,0.159126392,0.193079657,0.147405802,0.129966982,0.145833333,0.052083333,0.010416667,0,0.0625,0.072916667,0.177083333,0.416666667,0.020833334,0,0,0.052083333,0,0,0,0,0,0,1,0,0
14693,0,0.479669469,0.280875556,0,0.102868946,0.164095887,0.028489457,0.091414738,0.040053153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9004,0.000107473,0.381458718,0.039038889,0.055555556,0.264077383,0.233435322,0.149341324,0.027729452,0.011800413,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15767,0.004264315,0.608711661,0.049025556,0.101851852,0.044086691,0.148100983,0.085468372,0.115920586,0.017165637,0.108108108,0,0.027027027,0.243243243,0.054054054,0.162162162,0.189189189,0.027027027,0,0,0,0.189189189,0.14655984,0,0.322412814,0,0.176074028,0.205549649,0,0,0.14940367
12211,0.070999938,0.771408535,0.041305556,0.472222222,0.170877855,0.195233266,0.062724478,0.055925621,0.058501345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13984,8.359E-05,0.66052589,0.004374444,0.027777778,0.132260074,0.172093338,0,0.079161814,0.05149691,0.023809524,0.023809524,0,0.023809524,0.047619048,0.023809524,0.238095238,0,0.047619048,0,0,0.595238095,1,0,0,0,0,0,0,0,0
8643,0.08949469,0.865711838,0,0.37962963,0.273094968,0.236572867,0.155672933,0.015695258,0.010697298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,0.007620631,0.53797211,0.419557778,0.037037037,0.170618736,0.191481453,0.047621951,0.056633508,0.033146677,0,0,0,0,0,0,0,0,0,0,0,0,0.131752215,0,0,0.573626183,0.097387592,0.19723401,0,0,0
15773,0.047404667,0.661330367,0.208368889,0.222222222,0.118464748,0.170637854,0.022841827,0.082439406,0.028609395,0.186046512,0.046511628,0.023255814,0.139534884,0.069767442,0,0.069767442,0.34883721,0.046511628,0,0,0.093023256,0,0,0,0,0,0,0,0,0
10791,0,0.463163614,0.3640425,0.0625,0.236538341,0.222117188,0.126034127,0.043666511,0.052926449,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,0,0.169150288,0.968706667,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16860,0.077143482,0.759794099,0.036341111,0.037037037,0.217121835,0.215931949,0.114523006,0.058061909,0,0.035460993,0.021276596,0,0.567375887,0,0.021276596,0.070921986,0.056737589,0,0,0,0.226950354,0,0,0,0,0,0,0,0,0
17198,0.243297565,0.75198659,0.059323333,0.194444444,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,5.34677E-07,0.282455339,0,0.033333333,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.32,0.04,0,0.04,0.04,0.04,0.28,0.2,0,0,0,0.04,0.815169376,0,0,0,0,0,0.184830625,0,0
13279,0.383159934,0.650223997,0.003335556,0.277777778,0.145337795,0.185703288,0.04682708,0.065618625,0.023494067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16834,0.016316582,0.787928678,0,0.240740741,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6483,0.030598853,0.724653613,0.367146667,0.194444444,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.044444444,0.044444444,0.044444444,0.244444444,0,0.022222222,0.155555556,0.133333333,0,0,0,0.311111111,0.885683837,0,0,0,0.114316163,0,0,0,0
13991,0.317289082,0.836632521,0.025944444,0.277777778,0.137352737,0.181140587,0.029437784,0.069257647,0.00344735,0.285714286,0,0.047619048,0.523809524,0,0.047619048,0,0,0,0,0,0.095238096,0,0,0,0,0,0,0,0,0
10419,0.155536971,0.73290917,0.108916667,0.074074074,0.137201255,0.179089746,0.01913518,0.070555141,0.030802494,0,0,0,0,0,0,0,0,0,0,0,0,0.192910283,0,0.421031042,0,0.386058675,0,0,0,0
6485,0.000191063,0.397703172,0.790962222,0.009259259,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.033333334,0.166666667,0,0.533333334,0.033333333,0.033333333,0.066666667,0.033333334,0,0,0,0.1,0,0,0,0,0,0,0,0,0
12550,0,0.603412689,0.277414444,0,0.133912047,0.172772275,0.001615274,0.078778636,0.051827326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,0,0,0,0,0.282113178,0.239568532,0.161402815,0.000258166,0.001047584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14002,0.00025077,0.842397112,0.001375556,0.259259259,0.208425907,0.211530282,0.102593705,0.055740995,0.032482925,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13657,0.006363361,0.497054545,0.668747778,0.175925926,0.274754147,0.239942642,0.168366925,0.087935123,0.140701917,0.053571429,0,0.017857143,0.160714286,0.053571429,0.017857143,0.214285714,0,0,0,0,0.482142857,0,0,0,0,0,0,0,0,0
17199,0.209197787,0.786464207,0.064796667,0.388888889,0.000907699,0.136379979,0.128349074,0.134376383,0.001583893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15792,0.014420093,0.597518696,0.060952222,0.25,0.229680357,0.221093313,0.134962359,0.070145361,0.062939439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913556025,0,0.086443975,0,0
17204,0.010651846,0.79725642,0.250986667,0.166666667,0.031669017,0.145443886,0.128283525,0.129337092,0.011247592,0.090909091,0.036363636,0,0.181818182,0.054545454,0.254545455,0.072727273,0,0.036363636,0,0,0.290909091,0.177568654,0,0,0,0.222992739,0,0,0,0.599438606
8288,0.016858673,0.443124351,0,0.203703704,0.278123057,0.238781474,0.161149102,0.015744409,0.025502083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477898512,0.522101487,0,0,0,0
6487,7.53803E-05,0.257227488,0.909902222,0,0.184405897,0.195487095,0.055956356,0.052285499,0.035685157,0.125,0.104166667,0.020833333,0.270833334,0.020833333,0.0625,0.041666667,0.1875,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0
10785,0.059151219,0.575406296,0.017422222,0.333333333,0.189767602,0.202895114,0.080698236,0.047917012,0.083447912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9336,0,0.626196306,0,0.185185185,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.090909091,0,0,0.181818182,0,0.272727273,0,0,0,0,0,0.454545455,0,0,0,0,1,0,0,0,0
11476,0.000605082,0.167032387,0.000234444,0.046296296,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6474,0,0.175118772,0,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.148148148,0,0.037037037,0.481481482,0,0.074074074,0.148148148,0.074074074,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0
15081,0.123302886,0.651748476,0.181392222,0.101851852,0.235959618,0.223673996,0.145182036,0.076187088,0.094409159,0,0,0,0,0.1,0,0.3,0.3,0,0,0,0.3,0,0,0,0.367941886,0,0,0.632058114,0,0
11499,0.026632769,0.650620441,0,0.666666667,0.187615653,0.202010695,0.078612305,0.048596382,0.080838626,0,0,0,0.384615385,0.230769231,0,0.307692308,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0
18289,0.146672568,0.706343273,0.081805556,0.407407407,0.206332577,0.211340675,0.13006464,0.072016825,0.035420589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8992,0.073369634,0.742958422,0.103071111,0.194444444,0.154489804,0.187166397,0.040052024,0.062908469,0.041696663,0,0,1,0,0,0,0,0,0,0,0,0,0,0.41556427,0,0,0.433237146,0,0.151198584,0,0
14718,0.068632283,0.856255103,0.010094444,0.546296296,0.217121835,0.215931949,0.114523006,0.058061909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12587,0.008033965,0.813106229,0.158494444,0.157407407,0.272787905,0.242149924,0.174222753,0.090816546,0.152394121,0.113333334,0.033333333,0.013333333,0.24,0.046666667,0.04,0.14,0.046666667,0,0,0,0.326666666,0.20560645,0,0,0.415449333,0.378944216,0,0,0,0
11848,0.523952793,0.79940163,0,0.092592593,0.136999704,0.179361589,0.020445371,0.071384376,0.015545767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13646,0.016387628,0.830328807,0.011296667,0.240740741,0.214397118,0.214481022,0.110481819,0.058136956,0.008068949,0.112244898,0.010204082,0.030612245,0.326530612,0.040816326,0.020408163,0.06122449,0.020408163,0,0,0,0.37755102,0,0,0,0,0,0,1,0,0
8271,0.004037911,0.343881091,0.869753333,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10760,0,0.269006175,0.001284444,0.111111111,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,0.15936156,0.723693624,0.264753333,0.212962963,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.238095238,0.142857143,0,0.19047619,0.047619048,0,0.047619047,0.047619048,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0
12583,0.00301749,0.811941067,0.040535556,0.12962963,0.258457418,0.231595823,0.150367929,0.07899696,0.104763717,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10426,0.325261728,0.614533764,0,0.101851852,0.175358561,0.196757457,0.065412758,0.052913519,0.064302818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18286,0.075250569,0.876471893,0.106783333,0.240740741,0.134422894,0.181113368,0.151576806,0.108453053,0.076637086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6498,0.203247956,0.719642257,0.130981111,0.222222222,0.281571909,0.239346078,0.160878151,0,0,0.033333334,0,0.033333333,0.2,0.1,0.033333333,0.3,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0
15414,0.000295912,0.741396219,0,0.398148148,0.132260074,0.172093338,0,0.079161814,0.05149691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16149,0.045382763,0.529049178,0.067052222,0,0.229680357,0.221093313,0.134962359,0.070145361,0.062939439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16485,0.040793303,0.681259988,0.091485556,0.361111111,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6856,0.331170791,0.790689483,0.056003333,0.25,0.281571909,0.239346078,0.160878151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12928,0.003098207,0.746549302,0.101951111,0.203703704,0.191401008,0.204026727,0.083777504,0.055081185,0.069002897,0.085714286,0,0,0.514285714,0,0,0.085714286,0.114285714,0,0,0,0.2,0,0,0,0,0,0,0,0,0
15420,0.398433741,0.782644617,0.028491111,0.277777778,0.141196964,0.183330527,0.039013117,0.067445449,0.016276647,0,0,0,0.625,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,0.124344751,0.795101574,0.055757778,0.611111111,0.166156561,0.193220966,0.057708531,0.057437924,0.049439715,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6131,0.000565961,0.56848969,0.550366667,0,0.265377574,0.232036248,0.143391185,0.00871425,0.005947526,0,0,0,0,0,0,0,0,0,0,0,0,0.929227779,0,0,0,0,0.070772221,0,0,0
8261,0.002059076,0.559445755,0.000592222,0.009259259,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12209,0.308088145,0.755777071,0.053405556,0.472222222,0.160772849,0.19090257,0.051938328,0.059520842,0.03893661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13654,0.193767865,0.625489658,0.189383333,0.194444444,0.243129409,0.226289564,0.147976441,0.077330816,0.099988687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12949,0.004130484,0.6030715,0.20169,0.101851852,0.2368608,0.252325538,0.165889382,0.107987395,0.134065514,0.416666667,0,0.166666667,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8269,0.031889561,0.621109796,0.55422,0.064814815,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0.019230769,0.019230769,0.038461538,0.288461538,0.038461539,0.346153846,0.019230769,0.038461538,0,0,0.211538461,0.017144822,0,0,0.474173471,0.154117125,0,0,0,0.354564583
8985,0.000441905,0.442833457,0.809848889,0.018518519,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13636,0.269150947,0.723862239,0.015594444,0.324074074,0.144957555,0.185667265,0.048766302,0.065595705,0.026646256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0.133385594,0,0,0.281881205,0.239473195,0.161177959,0.000147524,0.00059862,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9006,0.000143206,0.43385653,0.542585,0.083333333,0.267901563,0.235007004,0.153048186,0.028032892,0.028639357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18278,0.047332835,0.602983679,0.085992222,0,0.040674412,0.146424085,0.153302049,0.143882873,0.049468699,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16478,0.024373214,0.783291035,0.023918889,0.212962963,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7918,0.003224516,0.313585417,0.73491,0,0.151454044,0.181696279,0.023430265,0.06829031,0.042368881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142,0.042076455,0.512855656,0.004758889,0.314814815,0.187678811,0.202036651,0.078673525,0.048513659,0.080715495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,0.000555276,0.611530354,0.290266667,0.041666667,0.281571909,0.239346078,0.160878151,0,0,0.5,0,0.055555555,0.166666667,0,0.055555555,0.111111111,0.111111111,0,0,0,0,0.439758093,0,0.194429333,0,0.257226915,0,0.108585658,0,0
12549,0.003490246,0.542671524,0.372394286,0,0.134185025,0.172884465,0.001883872,0.07872858,0.052070241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13297,0.016960958,0.719498905,0.109868889,0.240740741,0.249177577,0.228444163,0.149683633,0.078333987,0.1033974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13299,0.021412945,0.62296849,0.39055,0.074074074,0.272825423,0.237372654,0.162305525,0.084952546,0.128599253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7927,0.304109885,0.840628415,0.004767778,0.231481481,0.281829818,0.239452075,0.161128149,0.000123014,0.000499164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8627,0.020259824,0.642923029,0.719292222,0.046296296,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8265,0.036562794,0.711656015,0,0.166666667,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0.685714286,0.028571429,0.028571429,0.057142857,0.057142857,0,0.028571429,0,0.114285715,0,0,0,0,1,0,0,0,0
15415,0.050945154,0.632464696,0,0.398148148,0.132260074,0.172093338,0,0.079161814,0.05149691,0.115384616,0.038461539,0.076923077,0.307692308,0,0.038461539,0.115384616,0.038461539,0,0,0,0.269230769,0,0,0,0,0,0,0,0,0
10069,0.269429245,0.693675355,0,0.157407407,0.177447352,0.197615919,0.067437469,0.052316872,0.067035236,0.037735849,0.018867925,0,0.018867925,0.075471698,0,0.264150943,0.018867924,0,0,0,0.566037736,0.769302405,0,0,0,0,0,0,0,0.230697595
11131,0.440170798,0.730666326,0.01114,0.111111111,0.134978118,0.174800871,0.007167219,0.076292715,0.045710743,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11134,0.319453302,0.770426701,0.00628,0.037037037,0.142150633,0.181501135,0.025543613,0.068894036,0.027231363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18264,0.333844815,0.720041241,0.023801111,0.25,0,0.136104805,0.128202558,0.134299973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17577,0.017399079,0.625778909,0.42232,0.435185185,0.229680357,0.221093313,0.134962359,0.070145361,0.062939439,0.066666667,0,0.066666667,0.555555556,0.022222222,0.088888889,0.022222222,0.155555556,0,0.022222222,0,0,0,0,0,0.006022074,0.031010927,0,0.873787424,0,0.089179575
18640,0.005294587,0.646072271,0,0.074074074,0.074255934,0.156345416,0.185240742,0.1497504,0.114315194,0.363636364,0,0,0.636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13274,0.357228644,0.601957018,0,0.12962963,0.133622212,0.176246248,0.011916789,0.074729462,0.028717073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12564,0.445828602,0.722546159,0,0.111111111,0.143848122,0.183883331,0.035560931,0.066447548,0.010000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17191,0.013338598,0.727460174,0,0.277777778,0,0.136104805,0.128202558,0.134299973,0,0.126582278,0.025316456,0,0.050632911,0.113924051,0.088607595,0.227848101,0.227848101,0,0,0,0.139240506,0.348947428,0,0,0.651052572,0,0,0,0,0
12551,0,0.624774344,0.209981111,0,0.133912047,0.172772275,0.001615274,0.078778636,0.051827326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15063,0.18445618,0.827927212,0.046723333,0.37037037,0.14050893,0.182934626,0.038018728,0.067777176,0.016538619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11480,0,0.795330275,0.217392222,0.037037037,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14343,0.025384305,0.791249503,0,0.166666667,0.132260074,0.172093338,0,0.079161814,0.05149691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13652,0.101300912,0.685232655,0,0.194444444,0.236143381,0.22374952,0.145360162,0.076099439,0.094764818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.225427976,0.774572025,0,0,0
13269,0,0.424454527,0.023791111,0,0.132260074,0.172093338,0,0.079161814,0.05149691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11143,0.015913266,0.414225801,0.004758889,0.342592593,0.194947047,0.205023788,0.085718784,0.04679384,0.088888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,0,0.548509426,0,0.055555556,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.086419753,0.024691358,0,0.49382716,0.037037037,0.061728395,0.061728395,0.049382716,0,0,0,0.185185185,0,0,0.28052408,0.065488099,0.65398782,0,0,0,0
6490,0.005147123,0.778327258,0.169344444,0.240740741,0.281571909,0.239346078,0.160878151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,0,0.041437962,0.04136,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.055555556,0.055555556,0,0.555555556,0,0,0.055555555,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0
8289,0.000769488,0.218896342,0,0.083333333,0.2772648,0.238713017,0.161521841,0.019833548,0.032829429,0.133333333,0,0,0.066666667,0.066666667,0.333333333,0.133333333,0,0,0,0,0.266666667,0,0,0,0,0,0,0,0,0
16133,0.230723933,0.601070295,0.322967778,0.203703704,0.139201043,0.182077639,0.0345274,0.068514484,0.01166408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,0.059212244,0.773043852,0,0.37962963,0.271526808,0.236212651,0.155357548,0.020441452,0.017229768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10412,0.00131394,0.619942388,0.064134444,0.175925926,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15084,0.37270941,0.719216124,0.17022,0.268518519,0.236373085,0.223843925,0.145582818,0.075989879,0.095209392,0.2,0,0.15,0.25,0,0.15,0.05,0.1,0,0,0,0.1,0.059312092,0,0,0,0,0,0,0,0.940687908
11859,0,0.645420226,0.021263333,0.314814815,0.20061589,0.207353598,0.091213716,0.052733091,0.070684694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10414,0.128608708,0.790397929,0.175773333,0.12037037,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,0.011496987,0.526568577,0.1501175,0.020833333,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.572091482,0,0,0,0.427908518,0,0
5761,3.10062E-05,0.424873017,0.002272857,0,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.068181818,0,0,0.477272727,0.045454545,0.022727273,0.068181818,0.022727273,0,0,0,0.295454545,0,0,0,0,0,0,0,0,0
10764,0.040341668,0.41150287,0.045301111,0.064814815,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171955007,0.305448937,0,0.498426467,0,0,0,0.024169588
6832,0.003876178,0.269766782,0.00419,0.009259259,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0.125,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16492,0.195107731,0.787756399,0.023216667,0.287037037,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,0.002435123,0.979473704,0.238216,0.033333333,0.261651394,0.232742945,0.151386205,0.079579578,0.106796886,0.108695652,0.021739131,0,0.456521739,0.02173913,0.065217391,0.108695652,0,0,0,0,0.217391304,1,0,0,0,0,0,0,0,0
14709,0.041954293,0.616887377,0.500152222,0.287037037,0.146725823,0.186592503,0.055223956,0.06486274,0.039898864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,0.059387068,0.825952556,0,0.518518519,0.211670131,0.213194717,0.107138461,0.056265322,0.021448976,0.09375,0.03125,0,0.78125,0,0,0,0.0625,0,0,0,0.03125,1,0,0,0,0,0,0,0,0
16141,0.067423424,0.872778893,0.004595556,0.166666667,0.152786163,0.188962962,0.059405309,0.063481617,0.042723305,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5490336,0,0,0.180394114,0.270572286,0,0,0,0
11503,0,0.410666392,0.003646667,0.111111111,0.213742455,0.21274842,0.10393758,0.050710499,0.059678547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18986,0.157281561,0.78668048,0.141437778,0.101851852,0.021409834,0.14151608,0.141926805,0.139397303,0.012183587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9331,3.58243E-05,0.525610352,0,0.046296296,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,0,0.013437407,0,0,0.281881205,0.239473195,0.161177959,0.000147524,0.00059862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,0.000294638,0.597531597,0.003098571,0.05952381,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7925,0.292150791,0.657460426,0.221187778,0.175925926,0.281571909,0.239346078,0.160878151,0,0,0.24137931,0,0.034482759,0.344827587,0,0,0.103448276,0.24137931,0,0,0,0.034482759,0.64603752,0,0,0,0,0,0,0,0.35396248
9717,0.006325003,0.676074358,0,0.428571429,0.255696506,0.229990907,0.141431761,0.032088679,0.004799596,0.106060606,0.045454545,0,0.56060606,0.075757576,0.015151515,0.03030303,0.060606061,0,0,0,0.106060606,0,0,0,1,0,0,0,0,0
6849,0.047927827,0.846216369,0.095251111,0.296296296,0.281571909,0.239346078,0.160878151,0,0,0.230769231,0,0,0.153846154,0.153846154,0.076923077,0.153846154,0.153846154,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0
11147,0,0.570270435,0.213265,0.145833333,0.230537985,0.219651132,0.120217852,0.046350323,0.051366885,0.052631579,0.052631579,0.010526316,0.042105263,0.031578947,0.147368421,0.221052632,0.021052632,0.021052632,0,0,0.410526316,1,0,0,0,0,0,0,0,0
6833,0.003876178,0.269766782,0.148503333,0.009259259,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0.533333334,0,0,0,0,0,0,0,0.466666667,1,0,0,0,0,0,0,0,0
7570,0.488395582,0.824153683,0.016221111,0.277777778,0.281657879,0.239381411,0.160961484,4.10046E-05,0.000166388,0.142857143,0,0,0.714285714,0,0,0,0,0,0,0,0.142857143,1,0,0,0,0,0,0,0,0
4343,0.001409582,0.408213311,0.679652222,0.12962963,0.281571909,0.239346078,0.160878151,0,0,0.6,0,0.2,0.2,0,0,0,0,0,0,0,0,0.377600668,0,0,0.35319869,0,0,0,0,0.269200643
18648,0.034542881,0.691030827,0.262296667,0.407407407,0.235959618,0.223673996,0.145182036,0.076187088,0.094409159,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748436035,0,0,0,0.251563965
18632,0.059862026,0.799045098,0.092644444,0.138888889,0.03452834,0.144888449,0.150877471,0.143171759,0.037573449,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0.318715411,0,0.68128459,0,0,0,0
6132,0.001395651,0.817629834,0.309796667,0.037037037,0.281571909,0.239346078,0.160878151,0,0,0,0.040816327,0,0.06122449,0.102040816,0,0.285714286,0.06122449,0,0,0,0.448979592,0,0,0,0,0,0,0,0,0
10056,0.02090516,0.69866789,0.351715556,0.25,0.135822891,0.173557603,0.003495458,0.078428248,0.053527735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280173108,0,0.562811856,0,0,0,0.157015036
