fnid,main_road,inner_road,city_branch,urban_secondary,suburban_road,sidewalks,free_way,cycleway,not_built_road,TRANS,LODGING,SPORT,PUBLIC,COMPANY,HOSPITAL,BUSINESS,INDOOR,MOTO,GOVERN,CAR_SERVICE,CAR_REPAIR,CAR_SALE,LIFE,EDU,SHOPPING,TRANSIT,ROAD,FINANCE,ATTRACTION,FOOD_SERVICE
21865,0.122970432,0,0.714587328,0,0,0,0,0,0,0.089889535,0.050823369,0.04664829,0,0.598254753,0,0.119775912,0,0,0,0,0,0,0,0.076336922,0,0.058844518,0,0,0,0.033902713
21945,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21949,0.196752692,0,0.190556621,0,0,0.799538683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21950,0.061485216,0,0.119097888,0,0,1.499135031,0,0,0,0,0,0,0,0,0,1.107927187,0,0,0,0,0,0,0,0,0,0,0,0,2.238255591,0
21968,0.327921153,0.516723634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22186,0.122970432,0.775085451,0.119097888,0.176366224,0,0,0,0,0,0.17055963,0.020664447,0.037933774,0.048614916,0.019459715,0.225593987,0,0.040206331,0,0.034145494,0,0,0,0.344713202,0.108633313,0.035755188,0.107666069,0,0,0,0.192984673
22218,0.184455649,0,0,0,0,0.249855839,0,1.340511589,0.173298709,0.237565199,0,0.246569532,0,0.094866111,0.061098372,0,0,0,0.110972854,0.063252552,0,0,0.097418948,0.252184476,0,0.116638241,0,0,0,0.044800013
22234,0.245940865,0.387542725,0,0,0,0.499711677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22269,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22270,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22571,0.081980288,0.258361817,0.158797184,0.470309931,0,0.333141118,0,0,0,0.073500835,0.12467169,0.190716765,0.024441754,0.127186977,0.018903364,0,0,0,0.034334143,0.029354776,0,0,0.060281338,0.210664601,0,0.030072475,0,0,0,0.408892939
22592,0,0,0,0,0,0,2.109038467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22598,0.245940865,0,0,0,0,0,1.054519233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22787,0.409901442,0,0,0.235154965,0,0,0,0,0,0,0,1.725986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22893,0,0,0.635188736,0.470309931,0,0,0,0,0,0.092386466,0.052235129,0,0,0.590278023,0,0.06155151,0,0,0.08631222,0,0,0,0,0.078457392,0,0.060479088,0,0,0,0.034844455
22907,0,0.516723634,0.635188736,0,0,0,0,0,0,1.108637595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22933,0.191287339,0.258361817,0,0,0,0.444188157,0,0.680894775,0,0.184772933,0,0.172598672,0,0.265625111,0,0,0,0,0,0,0,0,0.045462176,0.141223306,0,0.108862359,0,0,0,0.250880074
22953,0.040990144,0,0.079398592,0,0,0,1.757532055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23038,0.163960577,1.033447268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23043,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23068,0.196752692,0,0.381113241,0,0,0,0.421807693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23252,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23288,0.409901442,0.258361817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517873319,0,0,0,0,0,0,0.725749057,0,0,0,0
23599,0,0,0.762226483,0.282185959,0,0,0,0,0,0.120102406,0.015670539,0.057532891,0.024577541,0.110677129,0.071281433,0.055396359,0,0,0.090627831,0,0,0,0.295504143,0.176529133,0.027114351,0.045359316,0,0,0,0.240426738
23680,0.245940865,0,0,0,0,0,1.054519233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23697,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23698,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23707,0,0,0,0,0,0,0,0,0,0.24636391,0,0,0.081925137,0.147569506,0.095041911,0,0,0,0,0,0,0,0.151540586,0.470744355,0,0,0,0,0,0.06968891
23857,0,0,0.68055936,0.403122798,0,0,0,0,0,0.074530259,0.15802224,0,0.061960187,0.014880959,0.143760874,0,0.030746018,0,0.195834448,0,0,0.026122186,0.229221055,0.059337524,0,0.045740487,0,0,0,0.390023645
24069,0,0,0.741053525,0.313539954,0,0,0,0,0,0.133801089,0,0.089275175,0.025425042,0.045797433,0.176974593,0,0,0,0.053573102,0.06107143,0.038254682,0,0.258664104,0.292186151,0,0.131385605,0,0,0,0.064882778
24121,0.061485216,0,0,0.352732448,0,1.249279193,0,0,0,0.10868996,0.036871856,0,0.028914754,0.10416671,0.033544204,0.043448125,0,0,0.030463136,0.277815131,0.130515972,0.060951767,0.213939651,0,0,0.02134556,0,0,0,0.3443452
24136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24313,0,0.31003418,0.762226483,0,0,0,0,0,0,0.04376201,0.098971824,0.022710352,0,0.19805381,0.045019853,0,0,0,0.040884736,0,0,0,0.107673574,0.055746042,0,0.014323995,0,0,0,0.610694918
24394,0.245940865,0.31003418,0.047639155,0,0,0.499711677,0,0,0,0.615909775,0.208940518,0,0.163850274,0,0.190083823,0.246206042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24411,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24488,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24571,0.327921153,0,0,0.235154965,0,0,0,0.510671081,0,0,0.067159452,0,0.105332319,0.094866111,0,0,0,0,0.388404989,0,0,0,0.292256845,0.201747581,0,0.038879414,0,0.16109305,0,0.13440004
24720,0,0,0,0,0,0,0,0,0,0.369545865,0,0,0.24577541,0,0,0,0,0,0,0,0,0,0.227310879,0.470744355,0,0,0,0,0,0
24730,0,0,0.952783103,0,0,0,0,0,0,0,0,1.725986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24804,0,0.775085451,0,0,0,0,0,1.532013244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24856,0.155331073,0,0.150439437,0.074259463,0,0,0.999018221,0,0,0.147818346,0,0.115065781,0.098310164,0,0,0,0,0,0.517873319,0,0,0,0.090924352,0.094148871,0,0.290299623,0,0,0,0
24929,0.184455649,0,0.476391552,0.176366224,0,0,0,0,0,0.073909173,0.250728621,0.115065781,0.196620328,0.059027802,0,0,0,0,0.414298655,0,0,0,0.090924352,0.094148871,0,0.145149811,0,0,0,0
24938,0,1.291809085,0,0,0.681640603,0,0,0,0,0,0,1.725986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24955,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25088,0,0.193771363,0.357293664,0.088183112,0,0.624639596,0,0,0.346597419,0.0791884,0,0,0.105332319,0,0,0,0,0,0,0,0,0,0.292256845,0.806990322,0,0.077758828,0,0,0,0
25128,0.081980288,0,0.79398592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25208,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25221,0,0,0.190556621,0,0,0.399769342,1.26542308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25287,0,0,0.952783103,0,0,0,0,0,0,0.554318798,0.470116165,0,0,0,0,0,0,0,0.388404989,0,0,0,0,0,0,0,0,0,0,0
25432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25452,0.409901442,0.129180908,0.079398592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25480,0,0,0,0,0,0,0,3.064026488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,0.351344093,0,0.272223744,0,0,0,0,0,0,0.134380315,0.056983778,0.052302628,0,0.321969831,0.103682085,0,0,0,0.18831757,0,0,0,0.206646254,0.128384824,0,0,0,0,0,0.038012132
25537,0,0,0.158797184,0.470309931,0,0,1.054519233,0,0,0,0,0,0,0,0,0,0,0,1.553619957,0,0,0,0,0,0,0,0,0,0,0
25561,0.245940865,0,0,0,0,0.999423354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25567,0.245940865,0,0,0,0,0,1.054519233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25776,0.218614102,0,0.105864789,0,0,0,0.93735043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25780,0.081980288,0,0.635188736,0,0.681640603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25865,0,0,0,0,0,0,0,0,0,0.05685321,0,0,0,0.295139012,0.043865498,0,0,0,0.039836409,0,0,0,0.244796332,0.217266625,0,0.027913425,0,0,0,0.257312897
26015,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26019,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26097,0.344317211,0,0,0.282185959,0,0.199884671,0,0,0,0.05543188,0,0.043149668,0.036866312,0.37630224,0.04276886,0.055396359,0,0,0.038840499,0.088553573,0.055469288,0.155427005,0.034096632,0.10591748,0,0.190509127,0,0,0,0
26223,0.327921153,0,0,0.470309931,0,0,0,0,0,0.187375368,0.052970835,0.170167705,0.020769753,0.04988265,0.072285397,0.031209217,0,0,0.043763942,0.024944668,0.031250303,0,0.05762811,0.119343639,0.045827072,0.061330906,0,0,0,0.40635505
26237,0,0,0.952783103,0,0,0,0,0,0,0,0,1.725986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26295,0.245940865,0.193771363,0,0,0,0,0.790889425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26371,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26392,0.295129038,0,0.190556621,0.282185959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26459,0.245940865,0,0.238195776,0.352732448,0,0,0,0,0,0.077346809,0.043731736,0,0,0.041182188,0.238709917,0,0,0,0.036130697,0,0,0,0.348895768,0.295583665,0,0.050633655,0,0,0,0.233376813
26482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26535,0.163960577,0.258361817,0.158797184,0.470309931,0,0,0,0,0,0.096403269,0.040879667,0.018760725,0,0.048120491,0.185951566,0.024085374,0,0,0.016887173,0.019250777,0,0,0.237193961,0.26095611,0,0.07099719,0,0,0,0.32723488
26562,0,0,0.317594368,0.940619862,0,0,0,0,0,0.052792266,0.089545936,0,0.035110773,0.168650864,0.162928991,0,0,0,0.184954757,0.042168368,0,0,0.259783862,0.033624597,0,0.103678437,0,0,0,0.179200053
26615,0.393505384,0.31003418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26664,0,0,0,1.410929793,0,0,0,0,0,0,0.752185864,0,0,0.177083407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501760149
26673,0.421612911,0,0,0,0,0,0,0.43771807,0,0.369545865,0.626821553,0.575328907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26809,0.044716521,0.140924627,0.692933166,0,0.371803965,0,0,0,0,0.042639908,0,0,0,0.681090027,0,0,0,0,0,0.136236266,0,0,0,0,0,0.083740276,0,0,0,0.048246168
26891,0.409901442,0.258361817,0,0,0,0,0,0,0,0.02091769,0.248363257,0.065131574,0,0.033411964,0.12911354,0.020904287,0,0,0,0,0,0,0.283066378,0.066614767,0,0.051350169,0,0,0,0.485192597
26894,0.122970432,0.387542725,0.238195776,0.352732448,0,0,0,0,0,0.11086376,0.070517425,0.021574834,0.036866312,0.099609416,0.10692215,0.055396359,0,0,0.058260748,0.044276787,0.027734644,0,0.170483159,0.017652913,0,0.108862359,0,0,0,0.392000116
26897,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26898,0,0.281849255,0.433083229,0.25653269,0,0,0,0,0.5041417,0.49272782,0,0,0,0.393518682,0,0,0,0,0,0,0,0,0,0.156914785,0,0,0,0,0,0
27017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27091,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27207,0.368911297,0,0,0,0,0,0,0.766006622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27288,0,0,0.89323416,0,0,0.124927919,0,0,0,0.029563669,0.050145724,0,0,0.023611121,0.068430176,0,0,0,0,0,0,0,0.418252018,0.056489323,0,0.014514981,0,0,0,0.652288193
27292,0,0,0,1.410929793,0,0,0,0,0,0.042314412,0,0.079052827,0.011256889,0.081106904,0.117532745,0,0,0,0.023719389,0.013519629,0,0,0.322746745,0.086243241,0,0.016620207,0,0,0,0.517081069
27364,0.327921153,0,0,0,0,0,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27418,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27430,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27456,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27517,0.357732167,0.422773882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27571,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27607,0.49188173,0,0,0,0,0,0,0,0,0.195641929,0,0,0.086744262,0,0.201265224,0,0,0,0,0,0,0,0.401136846,0.332290133,0,0.064036681,0,0,0,0.073788257
27637,0,0,0.952783103,0,0,0,0,0,0,0.158376799,0,0.082189844,0,0.168650864,0.162928991,0,0.174227434,0,0,0,0,0,0.129891931,0.336245968,0,0,0,0,0,0.179200053
27642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27761,0.351344093,0.442905972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27781,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27970,0.163960577,0,0.635188736,0,0,0,0,0,0,0.046193233,0.039176347,0.10787417,0,0.036892376,0,0,0,0,0,0.479665187,0.092448814,0.064761252,0.227310879,0.058843044,0,0.136077948,0,0,0,0.209066729
28055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28121,0.196752692,0,0.09527831,0,0,0,0.843615387,0,0.277277935,0.17055963,0,0,0.22686961,0,0,0.170450337,0,0,0.956073819,0,0,0,0,0,0,0,0,0,0,0
28126,0.163960577,0,0.317594368,0,0,0,0,1.021342163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28152,0.196752692,0,0,0,0,1.199308025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28169,0.245940865,0.775085451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28327,0.245940865,0,0.476391552,0,0,0,0,0,0,0.099493118,0.048217043,0.08851214,0,0.045406002,0.109663744,0,0,0,0,0.181648355,0.056891578,0.079706156,0.244796332,0.108633313,0,0.139567126,0,0,0,0.225148785
28412,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28447,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28478,0.147564519,0,0.09527831,0,0,0,1.26542308,0,0,0.554318798,0,0,0.737326231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28526,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28598,0,0,0.714587328,0.352732448,0,0,0,0,0,0.060747265,0.103039159,0.047287307,0,0.109161004,0.046869984,0,0,0,0,0.145567517,0.121576522,0,0.149464688,0.096728292,0.044571536,0.074563259,0,0,0,0.395222035
28706,0,0,0.952783103,0,0,0,0,0,0,0,0.188046466,0,0,0.088541704,0.342150881,0,0,0,0,0,0,0,0.272773055,0.564893226,0,0,0,0,0,0
28738,0.098376346,0,0.190556621,0.846557876,0,0,0,0,0,0,0,0,0,0.276692823,0,0,0,0,0.097101247,0,0,0,0,0.088264566,0,0.136077948,0,0,0,0.548800163
28751,0.307426081,0.193771363,0,0,0,0,0,0,0.693194837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28790,0,0,0,0,0,0,0,3.064026488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29063,0,0,0.952783103,0,0,0,0,0,0,0,0.085475666,0.078453942,0,0,0.155523128,0.100720653,0,0,0,0.080503248,0,0,0.433957133,0.449346884,0,0,0,0,0,0.114036397
29110,0,0,0.317594368,0,0,0,0,0,1.848519566,0,0,0,0,0.72443212,0,0,0,0,0,0,0,0,0.123987752,0.128384824,0,0,0,0,0,0
29190,0.355247916,0,0,0.391924942,0,0,0,0,0,0.130427952,0,0.101528631,0.173488525,0,0,0,0,0,0,0,0,0,0.160454738,0.083072533,0,0.128073363,0,0,0,0.5165178
29206,0.49188173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29313,0.070268819,0,0.272223744,0,0,0,0.903873629,0,0.396111336,0,0,0.059516783,0,0.702227304,0,0,0,0,0,0.122142859,0.076509363,0,0,0,0,0.037538744,0,0,0,0.043255185
29319,0.295129038,0,0.381113241,0,0,0,0,0,0,0,0,0,0,0.276692823,0,0,0,0,0,0.110691966,0.138673221,0,0.08524158,0,0,0.068038974,0,0,0,0.548800163
29355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29439,0,0,0,0,0,0.399769342,1.687230773,0,0,0.019449782,0.065981216,0,0,0.108735425,0.030013235,0,0,0,0.081769471,0.124285717,0,0.054535791,0.23927461,0,0,0.019098659,0,0,0,0.59418965
29464,0.393505384,0,0.190556621,0,0,0,0,0,0,0.554318798,0,0,0.368663115,0,0,0,0,0,0,0.442767865,0,0,0,0,0,0,0,0,0,0
29473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29562,0.368911297,0,0,0,0,0,0,0.766006622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29650,0.368911297,0.387542725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29667,0,0,0.635188736,0.470309931,0,0,0,0,0,0.100785236,0,0,0.053623726,0.193181899,0.124418502,0,0,0,0.367219262,0.032201299,0.040341301,0.056518911,0.074392651,0.077030894,0,0.09896578,0,0,0,0.114036397
29669,0.210806456,0,0.204167808,0,0,0,0.753228024,0,0,0.045250514,0.115130489,0,0,0.560161798,0,0,0,0,0,0.072288631,0.090562103,0.063439594,0,0,0,0,0,0,0,0.204800061
29727,0,0,0,0,0,1.998846708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29809,0,0,0.952783103,0,0,0,0,0,0,0.316753599,0,0,0.105332319,0.126488148,0,0,0,0,0,0,0,0,0.097418948,0.201747581,0,0.155517655,0,0,0,0.179200053
29822,0.245940865,0,0.476391552,0,0,0,0,0,0,0,0,0.086299336,0,0.177083407,0.17107544,0,0,0,0.077680998,0,0,0,0.340966319,0.21183496,0,0.108862359,0,0,0,0.125440037
30016,0.320792433,0.471791144,0.041425352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30066,0,0,0,1.410929793,0,0,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30106,0.163960577,0,0.317594368,0.470309931,0,0,0,0,0,0.089889535,0,0.04664829,0,0.119650951,0.323656238,0,0,0,0,0.191467185,0,0,0.147444895,0.229010767,0,0.117689036,0,0,0,0.101708138
30117,0.163960577,0,0,0.235154965,0,0.999423354,0,0,0,0.04157391,0.047011616,0.064724502,0.036866312,0.055338565,0.08553772,0.02769818,0,0,0,0,0,0,0.204579791,0.15887622,0,0.040823384,0,0,0,0.564480167
30136,0,0,0.635188736,0,0,0.666282236,0,0,0,0,0,0,0,0.885417035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30211,0.245940865,0.775085451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30260,0.163960577,0.129180908,0.238195776,0,0,0.499711677,0,0.255335541,0,0.118782599,0.067159452,0,0,0.094866111,0.061098372,0.079137656,0,0,0.166459281,0.126505104,0.07924184,0,0.097418948,0.151310685,0,0.116638241,0,0,0,0.224000066
30399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30413,0,0,0.952783103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30425,0,0,0.476391552,0.705464896,0,0,0,0,0,0.100785236,0.034190267,0.062763153,0.053623726,0.354166814,0,0,0,0,0,0,0,0,0.049595101,0.025676965,0.059158584,0.059379468,0,0,0,0.364916472
30450,0.109307051,0,0,0.940619862,0,0.222094079,0,0,0,0.443455038,0,0.345197344,0.294930492,0,0,0,0,0,0,0,0,0,0,0,0,0.217724717,0,0,0,0
30565,0,1.550170902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30612,0,0.968856813,0,0,0,0.749567516,0,0,0,0,0,0,0,0,0.17107544,0,0,0,0,0,0,0,0.409159583,0.423669919,0,0,0,0,0,0.376320111
30616,0.147564519,0.15501709,0.190556621,0.141092979,0,0.599654012,0,0,0,0.082121303,0,0,0.109233516,0.131172894,0,0,0,0.193379472,0.17262444,0.327976197,0.410883617,0,0,0,0,0.080638784,0,0,0,0.139377819
30684,0,0,0,0.705464896,2.04492181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30736,0.122970432,0,0.238195776,0.352732448,0,0,0.527259617,0,0,0.164242607,0,0,0.163850274,0.163966118,0,0,0,0,0.17262444,0.262380957,0.164353447,0,0.050513529,0.104609857,0,0.040319392,0,0,0,0.092918546
30737,0.163960577,0.172241211,0.211729579,0,0,0.333141118,0.351506411,0,0,0.191144413,0,0.029758392,0.10170017,0.106860677,0.058991531,0,0,0,0,0.091607145,0.038254682,0,0.070544756,0.146093076,0.056098657,0.112616233,0,0,0,0.302786297
